
 fun P-01 | nbb 5 |

 m 2070 | t 2.3843696889234707 | y -3.245279992953414 |
 m 2160 | t 2.3979639050085098 | y -3.5316563536392374 |
 m 2340 | t 2.4249243749072775 | y -3.8234828431741676 |
 m 2970 | t 2.5185200429987162 | y -3.837201407637319 |
 m 3780 | t 2.6389980718959123 | y -4.02041279366995 |
 m 3960 | t 2.665881194989197 | y -4.034131358133101 |

 fun P-05 | nbb 35 |

 m 70 | t 2.0352839269908145 | y -1.7740341670105966 |
 m 140 | t 2.0512496950104833 | y -1.987023356270316 |
 m 210 | t 2.0663370679831132 | y -2.3117983536172546 |
 m 280 | t 2.081284185987897 | y -2.350313896417832 |
 m 490 | t 2.1261594139505178 | y -2.3825985339851274 |
 m 770 | t 2.1853221399942413 | y -2.5734484879332182 |
 m 910 | t 2.2151885229395702 | y -2.870870640531276 |
 m 1120 | t 2.2596074260072783 | y -2.9231674611763934 |
 m 1260 | t 2.289203076972626 | y -3.061519170027894 |
 m 1330 | t 2.3041036060312763 | y -3.4946934234290588 |
 m 1470 | t 2.3340041040210053 | y -3.509830497414308 |
 m 1750 | t 2.393237894983031 | y -3.518906795910837 |
 m 2030 | t 2.4526038359617814 | y -3.83722661388377 |
 m 2660 | t 2.5854082399746403 | y -4.02041279366995 |
 m 2940 | t 2.644685612991452 | y -4.034131358133101 |

 fun P-05 | nbb 40 |

 m 80 | t 2.0133858560584486 | y -1.6212887163359264 |
 m 160 | t 2.0309413640061393 | y -1.766261112832612 |
 m 240 | t 2.0476121760439128 | y -2.2047586773868364 |
 m 320 | t 2.064213617006317 | y -3.1891238531379806 |
 m 2000 | t 2.4078912370605394 | y -3.325784437596681 |
 m 2320 | t 2.4736722779925913 | y -3.51840756285503 |
 m 2640 | t 2.539477484067902 | y -3.5866535629231433 |
 m 3040 | t 2.621730169048533 | y -4.02041279366995 |
 m 6000 | t 3.2272439720109105 | y -4.034131358133101 |

 fun P-05 | nbb 45 |

 m 90 | t 2.039952008984983 | y -1.763497310949766 |
 m 180 | t 2.058784223976545 | y -1.9743735461421335 |
 m 270 | t 2.076831673970446 | y -2.2365034870209364 |
 m 450 | t 2.1126684240298346 | y -2.581375548268999 |
 m 720 | t 2.1660773729672655 | y -3.1288785157804195 |
 m 810 | t 2.1840148540213704 | y -3.201062195092598 |
 m 1800 | t 2.380074886023067 | y -3.378652972114085 |
 m 2160 | t 2.4513786759926006 | y -3.3897232448693946 |
 m 2430 | t 2.5048676769947633 | y -3.3951342262411415 |
 m 2610 | t 2.540658029029146 | y -3.5183819890506998 |
 m 2790 | t 2.57652575802058 | y -3.697472023142825 |
 m 3240 | t 2.665936670033261 | y -3.8234824756162022 |
 m 3510 | t 2.719710521050729 | y -3.835951007221041 |
 m 3960 | t 2.8087301730411127 | y -3.8372010400793535 |
 m 4320 | t 2.8805609999690205 | y -3.83722661388377 |
 m 5400 | t 3.0942391579737887 | y -4.02041279366995 |
 m 6660 | t 3.343478254042566 | y -4.034131358133101 |

 fun P-05 | nbb 50 |

 m 100 | t 2.1522641830379143 | y -2.6136031672234763 |
 m 1100 | t 2.3479909639572725 | y -2.9515650407416283 |
 m 1200 | t 2.367890471010469 | y -2.9598392303951746 |
 m 1600 | t 2.446284878998995 | y -3.070607983636697 |
 m 1700 | t 2.466136335977353 | y -3.372779145607306 |
 m 2100 | t 2.544312902027741 | y -3.883898845664475 |
 m 4700 | t 3.050310975057073 | y -4.02041279366995 |
 m 5900 | t 3.283749036025256 | y -4.034131358133101 |

 fun P-06 | nbb 5 |

 m 100 | t 2.082289579906501 | y nan |

 fun P-06 | nbb 10 |

 m 100 | t 2.0666632970096543 | y nan |

 fun P-06 | nbb 15 |

 m 90 | t 2.046208968036808 | y nan |

 fun P-06 | nbb 20 |

 m 100 | t 2.0789166319882497 | y nan |

 fun P-06 | nbb 25 |

 m 100 | t 2.1905558831058443 | y nan |

 fun P-06 | nbb 30 |

 m 90 | t 2.0991100969258696 | y nan |

 fun P-06 | nbb 35 |

 m 70 | t 2.0442928089760244 | y nan |

 fun P-06 | nbb 40 |

 m 80 | t 2.0209190419409424 | y nan |

 fun P-06 | nbb 45 |

 m 90 | t 2.0458826390095055 | y nan |

 fun P-06 | nbb 50 |

 m 100 | t 2.162703293026425 | y nan |

 fun P-07 | nbb 5 |

 m 100 | t 2.083083063014783 | y 433.0 |
 m 400 | t 2.1015646141022444 | y 285.0 |
 m 600 | t 2.1132388040423393 | y 135.0 |
 m 800 | t 2.1247897100402042 | y 102.0 |
 m 1100 | t 2.142135570058599 | y 87.0 |
 m 1200 | t 2.1479949270142242 | y 43.0 |
 m 2200 | t 2.205677470075898 | y 41.0 |
 m 2300 | t 2.2113198060542345 | y 35.0 |
 m 2500 | t 2.2223956520901993 | y 33.0 |
 m 2700 | t 2.233453585067764 | y 17.0 |
 m 5000 | t 2.3640420821029693 | y 16.0 |
 m 6000 | t 2.4211602760478854 | y 14.0 |
 m 6400 | t 2.444291113060899 | y 12.0 |
 m 6900 | t 2.472948586102575 | y 11.0 |

 fun P-07 | nbb 10 |

 m 100 | t 2.0713306249817833 | y 2764.0 |
 m 200 | t 2.079791649011895 | y 634.0 |
 m 300 | t 2.0872566470643505 | y 75.0 |
 m 1200 | t 2.1524888479616493 | y 51.0 |
 m 2000 | t 2.210392600041814 | y 45.0 |
 m 2100 | t 2.2177622070303187 | y 34.0 |
 m 2300 | t 2.23223224200774 | y 28.0 |
 m 2600 | t 2.254073827061802 | y 15.0 |
 m 4100 | t 2.3623447470599785 | y 14.0 |
 m 6700 | t 2.549064500024542 | y 11.0 |

 fun P-07 | nbb 15 |

 m 90 | t 2.057031585020013 | y 1008.0 |
 m 270 | t 2.0759276809403673 | y 167.0 |
 m 450 | t 2.0941590489819646 | y 63.0 |
 m 1890 | t 2.2341020830208436 | y 32.0 |
 m 4050 | t 2.4430017509730533 | y 27.0 |
 m 4500 | t 2.4863724189344794 | y 22.0 |
 m 5220 | t 2.556037815986201 | y 20.0 |
 m 5490 | t 2.5821600280469283 | y 19.0 |
 m 5940 | t 2.6256376289529726 | y 17.0 |
 m 6120 | t 2.6431703340495005 | y 14.0 |
 m 8640 | t 2.8864917419850826 | y 11.0 |

 fun P-07 | nbb 20 |

 m 100 | t 2.080047363997437 | y 468.0 |
 m 300 | t 2.1022251260001212 | y 257.0 |
 m 900 | t 2.1643468560650945 | y 164.0 |
 m 1100 | t 2.184141525067389 | y 100.0 |
 m 1300 | t 2.2037790650501847 | y 67.0 |
 m 1700 | t 2.245015572058037 | y 47.0 |
 m 3100 | t 2.38969687896315 | y 23.0 |
 m 4100 | t 2.4930387650383636 | y 20.0 |
 m 4900 | t 2.5756477849790826 | y 16.0 |
 m 5100 | t 2.5963803100166842 | y 15.0 |
 m 6400 | t 2.7306292300345376 | y 12.0 |
 m 8400 | t 2.9372547609964386 | y 11.0 |

 fun P-07 | nbb 25 |

 m 100 | t 2.1990686539793387 | y 450.0 |
 m 400 | t 2.2355611159000546 | y 376.0 |
 m 600 | t 2.259136564913206 | y 55.0 |
 m 1500 | t 2.36483049497474 | y 50.0 |
 m 2200 | t 2.4464888649526983 | y 41.0 |
 m 3300 | t 2.5752909989096224 | y 40.0 |
 m 3600 | t 2.61020415998064 | y 28.0 |
 m 3800 | t 2.6337229219498113 | y 20.0 |
 m 5000 | t 2.773491183994338 | y 18.0 |
 m 5900 | t 2.8779852219158784 | y 11.0 |

 fun P-07 | nbb 30 |

 m 90 | t 2.1000690220389515 | y 901.0 |
 m 180 | t 2.11477491306141 | y 722.0 |
 m 270 | t 2.1282989350147545 | y 197.0 |
 m 450 | t 2.154967613052577 | y 178.0 |
 m 540 | t 2.1683503780514 | y 177.0 |
 m 900 | t 2.221899172058329 | y 112.0 |
 m 1260 | t 2.2750867620343342 | y 89.0 |
 m 1440 | t 2.301857613027096 | y 80.0 |
 m 1530 | t 2.315587755991146 | y 72.0 |
 m 2340 | t 2.43475102505181 | y 63.0 |
 m 2610 | t 2.4748815670609474 | y 47.0 |
 m 2790 | t 2.5015105589991435 | y 37.0 |
 m 3240 | t 2.567900352063589 | y 35.0 |
 m 3600 | t 2.621061643003486 | y 19.0 |
 m 4320 | t 2.7275625510374084 | y 17.0 |
 m 5670 | t 2.9264707770198584 | y 11.0 |

 fun P-07 | nbb 35 |

 m 70 | t 2.042101508937776 | y 464.0 |
 m 210 | t 2.0729380489792675 | y 135.0 |
 m 700 | t 2.1760319150052965 | y 58.0 |
 m 2100 | t 2.468356278957799 | y 36.0 |
 m 2940 | t 2.6433396339416504 | y 25.0 |
 m 5670 | t 3.211903980001807 | y 20.0 |
 m 5950 | t 3.2704623109893873 | y 18.0 |
 m 6020 | t 3.285215100971982 | y 16.0 |

 fun P-07 | nbb 40 |

 m 80 | t 2.0214632839197293 | y 431.0 |
 m 640 | t 2.1369353519985452 | y 71.0 |
 m 880 | t 2.1860016479622573 | y 56.0 |
 m 1200 | t 2.2508270979160443 | y 54.0 |
 m 1600 | t 2.33236818597652 | y 48.0 |
 m 2240 | t 2.4622129650088027 | y 44.0 |
 m 2640 | t 2.5421352069824934 | y 38.0 |
 m 2720 | t 2.557630472932942 | y 32.0 |
 m 4800 | t 2.9718100340105593 | y 11.0 |

 fun P-07 | nbb 45 |

 m 90 | t 2.0583436999004334 | y 1409.0 |
 m 180 | t 2.077329525956884 | y 950.0 |
 m 270 | t 2.095344924950041 | y 172.0 |
 m 900 | t 2.2201229579513893 | y 68.0 |
 m 1980 | t 2.4322576029226184 | y 41.0 |
 m 3690 | t 2.768040400929749 | y 33.0 |
 m 5220 | t 3.0686975959688425 | y 31.0 |
 m 5400 | t 3.104164074989967 | y 18.0 |

 fun P-07 | nbb 50 |

 m 100 | t 2.050648035015911 | y 1823.0 |
 m 200 | t 2.071260262047872 | y 1289.0 |
 m 300 | t 2.090768017107621 | y 135.0 |
 m 800 | t 2.185305639053695 | y 81.0 |
 m 2600 | t 2.531071083038114 | y 55.0 |
 m 2700 | t 2.5506214580964297 | y 31.0 |
 m 6700 | t 3.317640300025232 | y 23.0 |
 m 9100 | t 3.7787294420413673 | y 20.0 |
 m 9300 | t 3.8176306060049683 | y 17.0 |

 fun P-08 | nbb 5 |

 m 100 | t 2.207924686023034 | y 59.0 |
 m 300 | t 2.220982316066511 | y 18.0 |
 m 600 | t 2.237993302056566 | y 10.0 |
 m 1300 | t 2.2776443960610777 | y 9.0 |
 m 1600 | t 2.295407847966999 | y 7.0 |
 m 1800 | t 2.3070797530235723 | y 6.0 |
 m 2200 | t 2.330077518010512 | y 2.0 |
 m 2700 | t 2.3586699980078265 | y 1.0 |
 m 4400 | t 2.4556903820484877 | y 0.0 |

 fun P-08 | nbb 10 |

 m 100 | t 2.071520574972965 | y 75.0 |
 m 200 | t 2.0800622020615265 | y 59.0 |
 m 400 | t 2.0949304200476035 | y 57.0 |
 m 500 | t 2.1023744880221784 | y 44.0 |
 m 600 | t 2.109798068064265 | y 35.0 |
 m 800 | t 2.1244785799644887 | y 27.0 |
 m 1000 | t 2.1393330830615014 | y 14.0 |
 m 1400 | t 2.168535668984987 | y 13.0 |
 m 1600 | t 2.183129457058385 | y 9.0 |
 m 1800 | t 2.1977155619533733 | y 2.0 |
 m 4600 | t 2.403832570067607 | y 0.0 |

 fun P-08 | nbb 15 |

 m 90 | t 2.0562607849715278 | y 28.0 |
 m 360 | t 2.083772958954796 | y 23.0 |
 m 810 | t 2.128178537939675 | y 16.0 |
 m 1080 | t 2.1547325670253485 | y 10.0 |
 m 1440 | t 2.189966495963745 | y 8.0 |
 m 2250 | t 2.2691136399516836 | y 6.0 |
 m 2340 | t 2.278038603020832 | y 3.0 |
 m 3510 | t 2.392049544956535 | y 2.0 |
 m 5040 | t 2.5406757729360834 | y 1.0 |
 m 6120 | t 2.645846833009273 | y 0.0 |

 fun P-08 | nbb 20 |

 m 100 | t 2.081165880896151 | y 63.0 |
 m 200 | t 2.0927027709549293 | y 47.0 |
 m 300 | t 2.1033892899286 | y 45.0 |
 m 500 | t 2.124947287957184 | y 27.0 |
 m 600 | t 2.1354457709239796 | y 7.0 |
 m 700 | t 2.145929775899276 | y 6.0 |
 m 2600 | t 2.342276379931718 | y 5.0 |
 m 3300 | t 2.4147055709036067 | y 1.0 |
 m 5500 | t 2.6419966309331357 | y 0.0 |

 fun P-08 | nbb 25 |

 m 100 | t 2.0793541700113565 | y 95.0 |
 m 200 | t 2.0923027319367975 | y 29.0 |
 m 500 | t 2.1280340729281306 | y 25.0 |
 m 1000 | t 2.1871736960019916 | y 16.0 |
 m 1300 | t 2.2225731370272115 | y 11.0 |
 m 1500 | t 2.2461880409391597 | y 2.0 |
 m 4600 | t 2.6098658179398626 | y 1.0 |
 m 6500 | t 2.8304372309939936 | y 0.0 |

 fun P-08 | nbb 30 |

 m 90 | t 2.098391094012186 | y 75.0 |
 m 180 | t 2.1131263501010835 | y 62.0 |
 m 270 | t 2.1268465850735083 | y 43.0 |
 m 360 | t 2.140326564083807 | y 31.0 |
 m 540 | t 2.1671728669898584 | y 27.0 |
 m 630 | t 2.1807440189877525 | y 21.0 |
 m 810 | t 2.2075197390513495 | y 15.0 |
 m 990 | t 2.23452321998775 | y 9.0 |
 m 1440 | t 2.301317178993486 | y 8.0 |
 m 2070 | t 2.3953442440833896 | y 4.0 |
 m 3060 | t 2.5422091060318053 | y 3.0 |
 m 3780 | t 2.649335519061424 | y 2.0 |
 m 4680 | t 2.782509964075871 | y 0.0 |

 fun P-08 | nbb 35 |

 m 70 | t 2.165073701995425 | y 26.0 |
 m 210 | t 2.196063944022171 | y 20.0 |
 m 700 | t 2.3000522440997884 | y 12.0 |
 m 1050 | t 2.374693735036999 | y 3.0 |
 m 3010 | t 2.788128075073473 | y 1.0 |

 fun P-08 | nbb 40 |

 m 80 | t 2.0183582819299772 | y 30.0 |
 m 640 | t 2.132559984922409 | y 13.0 |
 m 1200 | t 2.245240486925468 | y 7.0 |
 m 2480 | t 2.502734094974585 | y 5.0 |
 m 3840 | t 2.7765568899922073 | y 0.0 |

 fun P-08 | nbb 45 |

 m 90 | t 2.0456729629077017 | y 41.0 |
 m 180 | t 2.0644924249500036 | y 16.0 |
 m 1350 | t 2.292010683915578 | y 3.0 |
 m 4320 | t 2.868882392998785 | y 2.0 |
 m 4680 | t 2.939281599014066 | y 1.0 |

 fun P-08 | nbb 50 |

 m 100 | t 2.0460740220732987 | y 31.0 |
 m 700 | t 2.1615814580582082 | y 23.0 |
 m 800 | t 2.180779075017199 | y 21.0 |
 m 1400 | t 2.294922007014975 | y 14.0 |
 m 1500 | t 2.314099697046913 | y 3.0 |
 m 5200 | t 3.0192235780414194 | y 1.0 |

 fun P-09 | nbb 5 |

 m 100 | t 2.084691517986357 | y 0.9350269471930728 |
 m 200 | t 2.091558502987027 | y 0.6972475528830389 |
 m 700 | t 2.1208469619741663 | y 0.49990249730101705 |
 m 1600 | t 2.172358889016323 | y 0.3196408019685975 |
 m 2300 | t 2.2125598640413955 | y 0.2743481055500437 |
 m 2600 | t 2.230080295004882 | y 0.22479670201994878 |
 m 2900 | t 2.2475410939659923 | y 0.13927923370208334 |
 m 4400 | t 2.333086375030689 | y 0.11376445164900195 |
 m 4700 | t 2.350508591043763 | y 0.028441112912250488 |
 m 6200 | t 2.436267656972632 | y 0.0 |

 fun P-09 | nbb 10 |

 m 100 | t 2.2041546860709786 | y 0.9746376628292313 |
 m 200 | t 2.2126040380680934 | y 0.29967005660128043 |
 m 2500 | t 2.380173983052373 | y 0.2743214232514491 |
 m 2700 | t 2.3948525220621377 | y 0.07742493433648068 |
 m 3100 | t 2.4238401610637084 | y 0.056882225824500976 |
 m 5100 | t 2.5687878120224923 | y 0.028441112912250488 |

 fun P-09 | nbb 15 |

 m 90 | t 2.0528833880089223 | y 1.3700509895182729 |
 m 180 | t 2.06278267595917 | y 1.2540366251142248 |
 m 360 | t 2.0804703739704564 | y 0.9817498610158204 |
 m 540 | t 2.0977573639247566 | y 0.5856941248415453 |
 m 990 | t 2.1409037669654936 | y 0.5275035064869376 |
 m 1170 | t 2.1584559079492465 | y 0.3394251335243266 |
 m 3780 | t 2.4115565379615873 | y 0.2933501668597307 |
 m 4140 | t 2.4463543399469927 | y 0.061628125535939104 |

 fun P-09 | nbb 20 |

 m 100 | t 2.0803034679265693 | y 0.8208685506501177 |
 m 400 | t 2.112789642997086 | y 0.609593760092578 |
 m 1200 | t 2.1962607660098 | y 0.5671158273060048 |
 m 1400 | t 2.21720680501312 | y 0.5404092214623968 |
 m 1500 | t 2.2277334009995684 | y 0.35983881643059235 |
 m 2200 | t 2.298359427950345 | y 0.29401522127696844 |
 m 3900 | t 2.47357887995895 | y 0.2730284882310055 |
 m 4000 | t 2.484164558001794 | y 0.2568768374089945 |
 m 4100 | t 2.494630789035 | y 0.25471187269544976 |
 m 5200 | t 2.608817294007167 | y 0.1922099950121442 |
 m 5300 | t 2.6201964339707047 | y 0.11083812078983285 |
 m 7300 | t 2.8270821280311793 | y 0.08769628859247053 |
 m 8400 | t 2.94071354100015 | y 0.08532333873675146 |
 m 8600 | t 2.961062869988382 | y 0.07742493433648068 |
 m 9000 | t 3.0005586289335042 | y 0.056882225824500976 |

 fun P-09 | nbb 25 |

 m 100 | t 2.0764832029817626 | y 0.9095769700667273 |
 m 500 | t 2.1248054490424693 | y 0.8194728405421474 |
 m 600 | t 2.136759578017518 | y 0.746699608602852 |
 m 900 | t 2.172394115012139 | y 0.6696209643511097 |
 m 1000 | t 2.1845341969747096 | y 0.4836639026724581 |
 m 1800 | t 2.278931253007613 | y 0.3501629433552125 |
 m 3000 | t 2.4210198590299115 | y 0.2899895837585689 |
 m 3700 | t 2.5036102950107306 | y 0.27554542544598465 |
 m 4500 | t 2.598290987079963 | y 0.26410978446297295 |
 m 4900 | t 2.645440783002414 | y 0.2198718627501809 |
 m 6700 | t 2.858034066041 | y 0.2103525437073645 |
 m 7200 | t 2.917082897038199 | y 0.07979788419219974 |

 fun P-09 | nbb 30 |

 m 90 | t 2.0965901429299265 | y 0.5457265901092897 |
 m 540 | t 2.1647291289409623 | y 0.4684851852462352 |
 m 1530 | t 2.3121860020328313 | y 0.33171733892217986 |
 m 4140 | t 2.6995555689791217 | y 0.23826748557720528 |
 m 4950 | t 2.8201323359971866 | y 0.2127527035241239 |
 m 5670 | t 2.9273704099468887 | y 0.056882225824500976 |

 fun P-09 | nbb 35 |

 m 70 | t 2.044119289959781 | y 1.5999082269022393 |
 m 140 | t 2.060320051969029 | y 0.831708442535294 |
 m 910 | t 2.222549572936259 | y 0.657975709834776 |
 m 2100 | t 2.4742064180318266 | y 0.6079925291562709 |
 m 2170 | t 2.489407817949541 | y 0.5311178858278109 |
 m 2310 | t 2.519458079012111 | y 0.47826289958305107 |
 m 2520 | t 2.5636901389807463 | y 0.21377783717939491 |
 m 5880 | t 3.273674043943174 | y 0.21377331255078547 |
 m 6790 | t 3.4658240199787542 | y 0.16749448244357007 |
 m 7210 | t 3.5515294049400836 | y 0.13430716016098165 |

 fun P-09 | nbb 40 |

 m 80 | t 2.1576884749811143 | y 1.725950889507076 |
 m 160 | t 2.1752364479471 | y 1.100420560164027 |
 m 640 | t 2.2732415969949216 | y 0.8492440646179831 |
 m 880 | t 2.3215601060073823 | y 0.5879402183265292 |
 m 2400 | t 2.627651994000189 | y 0.5068824322828049 |
 m 3120 | t 2.7735950599890202 | y 0.46879501164984555 |
 m 3280 | t 2.806157157989219 | y 0.4555568856938296 |
 m 3840 | t 2.9202342949574813 | y 0.44278132388277647 |
 m 4000 | t 2.9529088359558955 | y 0.38518622633987654 |
 m 4160 | t 2.9855389340082183 | y 0.3246953955734649 |
 m 4560 | t 3.066580895916559 | y 0.3156416633014148 |
 m 6720 | t 3.5043244150001556 | y 0.2524857797190258 |
 m 8320 | t 3.8290925020119175 | y 0.1240358059049918 |

 fun P-09 | nbb 45 |

 m 90 | t 2.0470547289587557 | y 1.397156885462159 |
 m 180 | t 2.066268316935748 | y 0.5396969017147037 |
 m 360 | t 2.1019666249630973 | y 0.20679783102508875 |
 m 6390 | t 3.2920670069288462 | y 0.18826305512631353 |
 m 6750 | t 3.36350662400946 | y 0.1848849959256169 |
 m 7560 | t 3.5236183939268813 | y 0.05925517568022004 |

 fun P-09 | nbb 50 |

 m 100 | t 2.0515657829819247 | y 1.725950889507076 |
 m 200 | t 2.0721352689433843 | y 0.9751081818336114 |
 m 300 | t 2.0917366920039058 | y 0.18862807236882811 |
 m 6600 | t 3.3115600449964404 | y 0.1637688820998937 |
 m 9700 | t 3.9118393139215186 | y 0.14220556456125244 |

 fun P-10 | nbb 5 |

 m 100 | t 2.0874152169562876 | y 2909.191972222668 |
 m 200 | t 2.0943656499730423 | y 2907.795567485501 |
 m 400 | t 2.1060414529638365 | y 2907.7036499588767 |
 m 500 | t 2.1118496119743213 | y 2907.426244553403 |
 m 600 | t 2.1176034489180893 | y 2906.7399038912713 |
 m 900 | t 2.134078600909561 | y 2906.356391684095 |
 m 1300 | t 2.1562799270031974 | y 2906.3487789837927 |
 m 1600 | t 2.173391453921795 | y 2906.2515918372496 |
 m 1700 | t 2.17921013396699 | y 2905.850236039971 |
 m 1900 | t 2.190665468922816 | y 2905.7632797832284 |
 m 2200 | t 2.2077637009788305 | y 2905.553680089538 |
 m 3700 | t 2.292426571017131 | y 2905.4488802426927 |
 m 4600 | t 2.3432144559919834 | y 2905.3440803958474 |

 fun P-10 | nbb 10 |

 m 100 | t 2.076409442932345 | y 2910.750867138895 |
 m 200 | t 2.084748445893638 | y 2908.9823725289775 |
 m 300 | t 2.092293135006912 | y 2908.5988603218016 |
 m 500 | t 2.106865943991579 | y 2908.3241063467485 |
 m 600 | t 2.1141319948947057 | y 2906.645334934226 |
 m 1000 | t 2.142127183964476 | y 2905.745436193126 |
 m 2100 | t 2.221105688950047 | y 2905.553680089538 |
 m 3600 | t 2.3284773459890857 | y 2905.4488802426927 |
 m 4100 | t 2.3643228230066597 | y 2905.3440803958474 |

 fun P-10 | nbb 15 |

 m 90 | t 2.058687961078249 | y 2908.483829585156 |
 m 270 | t 2.076945869019255 | y 2905.937192296714 |
 m 1800 | t 2.221095078974031 | y 2905.850236039971 |
 m 2160 | t 2.2558230489958078 | y 2905.745436193126 |
 m 2880 | t 2.3241282399976626 | y 2905.658479936383 |
 m 2970 | t 2.3328094909666106 | y 2905.553680089538 |
 m 3420 | t 2.3759764640126377 | y 2905.4488802426927 |
 m 3780 | t 2.4101732979761437 | y 2905.3440803958474 |

 fun P-10 | nbb 20 |

 m 100 | t 2.086822694982402 | y 2909.77820141613 |
 m 400 | t 2.1190612600184977 | y 2907.426244553403 |
 m 900 | t 2.1694940429879352 | y 2907.2344884498148 |
 m 1000 | t 2.179890231927857 | y 2906.2515918372496 |
 m 1200 | t 2.200300626922399 | y 2906.1570228802047 |
 m 2000 | t 2.2819065880030394 | y 2905.8680796300737 |
 m 2300 | t 2.31242693902459 | y 2905.658479936383 |
 m 2900 | t 2.3736705569317564 | y 2905.553680089538 |
 m 3800 | t 2.4648022279143333 | y 2905.4488802426927 |
 m 6300 | t 2.7178008429473266 | y 2905.3440803958474 |

 fun P-10 | nbb 25 |

 m 100 | t 2.2182736559771 | y 2909.8680819949996 |
 m 200 | t 2.2308959109941497 | y 2908.10031737798 |
 m 500 | t 2.2657851360272616 | y 2907.2344884498148 |
 m 800 | t 2.300323256989941 | y 2907.0248887561243 |
 m 1000 | t 2.3235046400222927 | y 2906.453578830638 |
 m 1200 | t 2.3464842799585313 | y 2905.9550358868164 |
 m 1400 | t 2.3696024629753083 | y 2905.850236039971 |
 m 2200 | t 2.461224972968921 | y 2905.6406363462806 |
 m 2500 | t 2.4957632439909503 | y 2905.553680089538 |
 m 3200 | t 2.5761135070351884 | y 2905.4488802426927 |
 m 5100 | t 2.7914918250171468 | y 2905.3440803958474 |

 fun P-10 | nbb 30 |

 m 90 | t 2.1073677940294147 | y 2909.3939592160564 |
 m 270 | t 2.1344530399655923 | y 2907.9975544788895 |
 m 360 | t 2.1475789489923045 | y 2907.987323589089 |
 m 630 | t 2.186574321007356 | y 2907.426244553403 |
 m 900 | t 2.225960533018224 | y 2906.5263458123027 |
 m 1080 | t 2.251998355030082 | y 2906.453578830638 |
 m 1440 | t 2.3040544720133767 | y 2905.658479936383 |
 m 2340 | t 2.4338299500523135 | y 2905.6406363462806 |
 m 2790 | t 2.4991603270173073 | y 2905.4488802426927 |
 m 5130 | t 2.835553160053678 | y 2905.3440803958474 |

 fun P-10 | nbb 35 |

 m 70 | t 2.0484667340060696 | y 2908.496097422711 |
 m 350 | t 2.106096667004749 | y 2906.8229017627364 |
 m 700 | t 2.17726445896551 | y 2906.443347940838 |
 m 1190 | t 2.276655182009563 | y 2906.041992143559 |
 m 2590 | t 2.565254851942882 | y 2905.937192296714 |
 m 2800 | t 2.608456169022247 | y 2905.745436193126 |
 m 2940 | t 2.637600934947841 | y 2905.6406363462806 |
 m 3290 | t 2.707099476014264 | y 2905.553680089538 |
 m 3990 | t 2.8508795769885182 | y 2905.4488802426927 |

 fun P-10 | nbb 40 |

 m 80 | t 2.0291785650188103 | y 2910.3645879910664 |
 m 160 | t 2.046160836936906 | y 2909.77820141613 |
 m 320 | t 2.078415312920697 | y 2909.0689369866936 |
 m 400 | t 2.094453856931068 | y 2908.6858165785443 |
 m 560 | t 2.126469551003538 | y 2908.02958734407 |
 m 800 | t 2.174254608922638 | y 2907.9247874972248 |
 m 960 | t 2.206160834990442 | y 2906.5583786774832 |
 m 2000 | t 2.412487600930035 | y 2906.26182272705 |
 m 2160 | t 2.444528752937913 | y 2906.0598357336617 |
 m 2800 | t 2.5716351949376985 | y 2905.850236039971 |
 m 3280 | t 2.6672885499428958 | y 2905.7632797832284 |
 m 4480 | t 2.905639224918559 | y 2905.553680089538 |
 m 7840 | t 3.5718385779764503 | y 2905.4488802426927 |

 fun P-10 | nbb 45 |

 m 90 | t 2.058581648976542 | y 2908.6008972695563 |
 m 450 | t 2.129342630971223 | y 2908.4987488531315 |
 m 540 | t 2.146969774970785 | y 2908.1165436008127 |
 m 810 | t 2.199020050931722 | y 2907.5118938552882 |
 m 1530 | t 2.3381684999912977 | y 2907.1194577131696 |
 m 1710 | t 2.3729541989741847 | y 2907.056921621305 |
 m 1890 | t 2.4080861639231443 | y 2906.1570228802047 |
 m 2340 | t 2.494514307938516 | y 2906.1467919904044 |
 m 3150 | t 2.650569836026989 | y 2905.850236039971 |
 m 5310 | t 3.0626818919554353 | y 2905.658479936383 |
 m 7290 | t 3.444297209964134 | y 2905.553680089538 |
 m 9720 | t 3.9126163439359516 | y 2905.4488802426927 |

 fun P-10 | nbb 50 |

 m 100 | t 2.059819004032761 | y 2911.063434260706 |
 m 200 | t 2.0798220470314845 | y 2909.0892093235775 |
 m 400 | t 2.117773871985264 | y 2908.115236645955 |
 m 700 | t 2.175086305011064 | y 2908.02958734407 |
 m 900 | t 2.212801721994765 | y 2906.5263458123027 |
 m 1000 | t 2.23184519901406 | y 2906.453578830638 |
 m 2000 | t 2.4206604789942503 | y 2906.26182272705 |
 m 2500 | t 2.5153548379894346 | y 2906.1570228802047 |
 m 2700 | t 2.55322022002656 | y 2905.553680089538 |
 m 7400 | t 3.4351621909299865 | y 2905.4488802426927 |
