fun P-01 | nbb 5 |

 m 5 | t 2.06386451900471 | y nan |
 m 1000 | t 3.165594471967779 | y nan |

 fun P-06 | nbb 10 |

 m 10 | t 2.051811833982356 | y nan |
 m 1000 | t 2.750276023056358 | y nan |

 fun P-06 | nbb 15 |

 m 15 | t 2.3279934130841866 | y nan |
 m 1005 | t 2.8877388330874965 | y nan |

 fun P-06 | nbb 20 |

 m 20 | t 2.063040268025361 | y nan |
 m 1000 | t 2.5577565380372107 | y nan |

 fun P-06 | nbb 25 |

 m 25 | t 2.065755159012042 | y nan |
 m 1000 | t 2.5120487690437585 | y nan |

 fun P-06 | nbb 30 |

 m 30 | t 2.082670061965473 | y nan |
 m 1020 | t 2.5112442759564146 | y nan |

 fun P-06 | nbb 35 |

 m 35 | t 2.0259969369508326 | y nan |
 m 1015 | t 2.428719635005109 | y nan |

 fun P-06 | nbb 40 |

 m 40 | t 2.2826307270443067 | y nan |
 m 1000 | t 2.661916741053574 | y nan |

 fun P-06 | nbb 45 |

 m 45 | t 2.0369318849407136 | y nan |
 m 1035 | t 2.4179447690257803 | y nan |

 fun P-06 | nbb 50 |

 m 50 | t 2.0379020419204608 | y nan |
 m 1000 | t 2.3962458369787782 | y nan |

 fun P-07 | nbb 5 |

 m 5 | t 2.068746734992601 | y 2073.0 |
 m 10 | t 2.07609121396672 | y 1163.0 |
 m 15 | t 2.0817844859557226 | y 275.0 |
 m 20 | t 2.0873989480314776 | y 157.0 |
 m 40 | t 2.109368784003891 | y 113.0 |
 m 50 | t 2.1203196819406003 | y 36.0 |
 m 80 | t 2.152883338974789 | y 35.0 |
 m 115 | t 2.1908904049778357 | y 34.0 |
 m 150 | t 2.2289054460125044 | y 15.0 |
 m 190 | t 2.272325061960146 | y 12.0 |
 m 230 | t 2.3155217659659684 | y 11.0 |
 m 1000 | t 3.1471950199920684 | y 11.0 |

 fun P-07 | nbb 10 |

 m 10 | t 2.0902969649760053 | y 599.0 |
 m 40 | t 2.1129275819985196 | y 483.0 |
 m 50 | t 2.120115224039182 | y 352.0 |
 m 80 | t 2.1407578060170636 | y 212.0 |
 m 90 | t 2.1477055629948154 | y 80.0 |
 m 100 | t 2.154709436930716 | y 19.0 |
 m 350 | t 2.3250823609996587 | y 14.0 |
 m 550 | t 2.4613025289727375 | y 11.0 |
 m 1000 | t 2.766747326008044 | y 11.0 |

 fun P-07 | nbb 15 |

 m 15 | t 2.3273391750408337 | y 1305.0 |
 m 45 | t 2.345803352072835 | y 107.0 |
 m 180 | t 2.420024599065073 | y 76.0 |
 m 270 | t 2.469218961079605 | y 48.0 |
 m 510 | t 2.600005508051254 | y 32.0 |
 m 525 | t 2.608291940065101 | y 21.0 |
 m 540 | t 2.616528749000281 | y 15.0 |
 m 855 | t 2.7869037369964644 | y 12.0 |
 m 1005 | t 2.8679268850246444 | y 12.0 |

 fun P-07 | nbb 20 |

 m 20 | t 2.060794144985266 | y 1151.0 |
 m 40 | t 2.0725297699682415 | y 956.0 |
 m 100 | t 2.101838293019682 | y 507.0 |
 m 120 | t 2.1117171309888363 | y 76.0 |
 m 280 | t 2.1893927690107375 | y 75.0 |
 m 320 | t 2.2089260109933093 | y 69.0 |
 m 500 | t 2.296360219013877 | y 43.0 |
 m 720 | t 2.402617624029517 | y 37.0 |
 m 800 | t 2.4413561859400943 | y 35.0 |
 m 860 | t 2.470370060997084 | y 34.0 |
 m 920 | t 2.4995337799191475 | y 33.0 |
 m 940 | t 2.5093036009930074 | y 31.0 |
 m 1000 | t 2.538224780932069 | y 31.0 |

 fun P-07 | nbb 25 |

 m 25 | t 2.0665424009785056 | y 1136.0 |
 m 75 | t 2.0906801719684154 | y 179.0 |
 m 150 | t 2.1238515509758145 | y 103.0 |
 m 275 | t 2.1787180739920586 | y 99.0 |
 m 300 | t 2.1897618389921263 | y 94.0 |
 m 375 | t 2.2226291209226474 | y 46.0 |
 m 500 | t 2.277425813023001 | y 43.0 |
 m 650 | t 2.3430821099318564 | y 41.0 |
 m 850 | t 2.4306501819519326 | y 35.0 |
 m 1000 | t 2.4961730160284787 | y 35.0 |

 fun P-07 | nbb 30 |

 m 30 | t 2.08882974809967 | y 597.0 |
 m 60 | t 2.1032530521042645 | y 532.0 |
 m 120 | t 2.1282651890069246 | y 60.0 |
 m 420 | t 2.2526700210291892 | y 33.0 |
 m 1020 | t 2.501379686058499 | y 33.0 |

 fun P-07 | nbb 35 |

 m 35 | t 2.032323468942195 | y 594.0 |
 m 105 | t 2.0618229039246216 | y 179.0 |
 m 175 | t 2.0893943270202726 | y 123.0 |
 m 350 | t 2.158325335010886 | y 108.0 |
 m 630 | t 2.2682899209903553 | y 101.0 |
 m 665 | t 2.2822055839933455 | y 55.0 |
 m 700 | t 2.295958618982695 | y 39.0 |
 m 1015 | t 2.4190160690341145 | y 39.0 |

 fun P-07 | nbb 40 |

 m 40 | t 2.0138464979827404 | y 1941.0 |
 m 80 | t 2.0309819779358804 | y 1279.0 |
 m 120 | t 2.046184888924472 | y 1116.0 |
 m 160 | t 2.0613095209700987 | y 123.0 |
 m 720 | t 2.2722307039657608 | y 74.0 |
 m 1000 | t 2.3786126649938524 | y 74.0 |

 fun P-07 | nbb 45 |

 m 45 | t 2.318761962931603 | y 192.0 |
 m 225 | t 2.3866081859450787 | y 191.0 |
 m 405 | t 2.4522573800059035 | y 164.0 |
 m 450 | t 2.4687891770154238 | y 136.0 |
 m 495 | t 2.4854276459664106 | y 109.0 |
 m 585 | t 2.518327569938265 | y 49.0 |
 m 675 | t 2.5513740919996053 | y 47.0 |
 m 1035 | t 2.6825567599153146 | y 47.0 |

 fun P-07 | nbb 50 |

 m 50 | t 2.035346082993783 | y 1732.0 |
 m 100 | t 2.0552454879507422 | y 992.0 |
 m 150 | t 2.0733054690063 | y 152.0 |
 m 450 | t 2.1808493009302765 | y 93.0 |
 m 1000 | t 2.3779524950077757 | y 84.0 |

 fun P-08 | nbb 5 |

 m 5 | t 2.0756941019790247 | y 58.0 |
 m 10 | t 2.0832543899305165 | y 26.0 |
 m 35 | t 2.11132662196178 | y 16.0 |
 m 50 | t 2.1278387809870765 | y 12.0 |
 m 55 | t 2.133417816949077 | y 3.0 |
 m 95 | t 2.1769772769184783 | y 2.0 |
 m 130 | t 2.215364813921042 | y 1.0 |
 m 240 | t 2.3350135289365426 | y 0.0 |
 m 1000 | t 3.1565890799975023 | y 0.0 |

 fun P-08 | nbb 10 |

 m 10 | t 2.0606583280023187 | y 46.0 |
 m 50 | t 2.0899859280325472 | y 37.0 |
 m 80 | t 2.1108520929701626 | y 19.0 |
 m 90 | t 2.117878719000146 | y 9.0 |
 m 200 | t 2.193525325972587 | y 7.0 |
 m 220 | t 2.2073206909699365 | y 5.0 |
 m 250 | t 2.2280490649864078 | y 2.0 |
 m 300 | t 2.262476281961426 | y 1.0 |
 m 590 | t 2.462673916015774 | y 0.0 |
 m 1000 | t 2.743099343031645 | y 0.0 |

 fun P-08 | nbb 15 |

 m 15 | t 2.0474699930055067 | y 85.0 |
 m 30 | t 2.057588224997744 | y 66.0 |
 m 45 | t 2.066004603053443 | y 65.0 |
 m 60 | t 2.0744170440593734 | y 20.0 |
 m 135 | t 2.115664427052252 | y 19.0 |
 m 165 | t 2.132159664062783 | y 18.0 |
 m 180 | t 2.1404738700948656 | y 13.0 |
 m 225 | t 2.16542657406535 | y 12.0 |
 m 255 | t 2.181990522076376 | y 2.0 |
 m 645 | t 2.3960117250680923 | y 1.0 |
 m 825 | t 2.4960743190022185 | y 0.0 |
 m 1005 | t 2.5945227660704404 | y 0.0 |

 fun P-08 | nbb 20 |

 m 20 | t 2.35626152693294 | y 58.0 |
 m 60 | t 2.3778029209934175 | y 27.0 |
 m 120 | t 2.4072638729121536 | y 10.0 |
 m 240 | t 2.465888232924044 | y 9.0 |
 m 260 | t 2.4757052139611915 | y 7.0 |
 m 400 | t 2.5436343050096184 | y 3.0 |
 m 580 | t 2.6311132989358157 | y 2.0 |
 m 720 | t 2.699134273920208 | y 1.0 |
 m 820 | t 2.7476288909092546 | y 0.0 |
 m 1000 | t 2.834461349993944 | y 0.0 |

 fun P-08 | nbb 25 |

 m 25 | t 2.066856206045486 | y 75.0 |
 m 50 | t 2.0798887070268393 | y 62.0 |
 m 150 | t 2.124429776100442 | y 42.0 |
 m 200 | t 2.1465336850378662 | y 30.0 |
 m 225 | t 2.157622645027004 | y 18.0 |
 m 275 | t 2.1796261850977316 | y 6.0 |
 m 675 | t 2.355400338070467 | y 5.0 |
 m 750 | t 2.3884688310790807 | y 3.0 |
 m 775 | t 2.399536660988815 | y 1.0 |
 m 1000 | t 2.498160119052045 | y 1.0 |

 fun P-08 | nbb 30 |

 m 30 | t 2.0842737409984693 | y 95.0 |
 m 60 | t 2.098814327036962 | y 24.0 |
 m 270 | t 2.186375154997222 | y 22.0 |
 m 300 | t 2.1989316240651533 | y 14.0 |
 m 480 | t 2.2736362860305235 | y 3.0 |
 m 900 | t 2.4474440260091797 | y 1.0 |
 m 1020 | t 2.497216603020206 | y 1.0 |

 fun P-08 | nbb 35 |

 m 35 | t 2.0289926420664415 | y 30.0 |
 m 280 | t 2.127819015062414 | y 18.0 |
 m 525 | t 2.224194767070003 | y 11.0 |
 m 1015 | t 2.416519772959873 | y 11.0 |

 fun P-08 | nbb 40 |

 m 40 | t 2.0055183769436553 | y 31.0 |
 m 360 | t 2.128683742019348 | y 29.0 |
 m 400 | t 2.1439228309318423 | y 15.0 |
 m 440 | t 2.1591364719206467 | y 12.0 |
 m 600 | t 2.219526344910264 | y 4.0 |
 m 1000 | t 2.3703333059092984 | y 4.0 |

 fun P-08 | nbb 45 |

 m 45 | t 2.0352047559572384 | y 35.0 |
 m 405 | t 2.169720445992425 | y 31.0 |
 m 450 | t 2.186345970025286 | y 17.0 |
 m 495 | t 2.2029529289575294 | y 8.0 |
 m 675 | t 2.269425382022746 | y 3.0 |
 m 1035 | t 2.401607332052663 | y 3.0 |

 fun P-08 | nbb 50 |

 m 50 | t 2.3274980270070955 | y 23.0 |
 m 150 | t 2.3653083799872547 | y 14.0 |
 m 550 | t 2.5082378330407664 | y 9.0 |
 m 1000 | t 2.66815018793568 | y 9.0 |

 fun P-09 | nbb 5 |

 m 5 | t 2.0655464460141957 | y 1.6002712870502367 |
 m 10 | t 2.0730106310220435 | y 0.8997469487940422 |
 m 20 | t 2.0843121230136603 | y 0.4014752828661047 |
 m 100 | t 2.1724848210578784 | y 0.3859588135257892 |
 m 135 | t 2.210848101065494 | y 0.3187132577460077 |
 m 160 | t 2.238319445052184 | y 0.27554542544598465 |
 m 220 | t 2.3041610730579123 | y 0.26841653235842217 |
 m 245 | t 2.3314924120204523 | y 0.2212245132381382 |
 m 315 | t 2.4078248869627714 | y 0.20544518053713146 |
 m 325 | t 2.4188849719939753 | y 0.15228855505630684 |
 m 655 | t 2.7795282009756193 | y 0.11613740150472102 |
 m 675 | t 2.801405151025392 | y 0.061628125535939104 |
 m 1000 | t 3.1545343099860474 | y 0.061628125535939104 |

 fun P-09 | nbb 10 |

 m 10 | t 2.0544753400608897 | y 0.7791879103680561 |
 m 30 | t 2.0705317170359194 | y 0.7480942523049867 |
 m 70 | t 2.0986458479892462 | y 0.7422074083511929 |
 m 80 | t 2.1056864509591833 | y 0.46236935856903977 |
 m 130 | t 2.1406705629779026 | y 0.4220358704066738 |
 m 150 | t 2.1547535830177367 | y 0.380805586182759 |
 m 200 | t 2.1894287390168756 | y 0.3523644732705085 |
 m 210 | t 2.1965324820484966 | y 0.33251436236949855 |
 m 310 | t 2.266183343017474 | y 0.26038870874790604 |
 m 350 | t 2.293844406027347 | y 0.05925517568022004 |
 m 770 | t 2.5839123929617926 | y 0.03871246716824034 |
 m 1000 | t 2.742567287059501 | y 0.03871246716824034 |

 fun P-09 | nbb 15 |

 m 15 | t 2.038106622057967 | y 1.433479584036036 |
 m 30 | t 2.048435873002745 | y 1.2256103903877749 |
 m 45 | t 2.057126281084493 | y 1.0242970807062854 |
 m 105 | t 2.0907171140424907 | y 0.591584442554949 |
 m 420 | t 2.2655924340942875 | y 0.5460815328862436 |
 m 435 | t 2.274032097076997 | y 0.45506616058892196 |
 m 495 | t 2.307407482061535 | y 0.44100338000806905 |
 m 540 | t 2.3323627010686323 | y 0.2937151841022453 |
 m 825 | t 2.490392250008881 | y 0.1787864457262215 |
 m 1005 | t 2.5901342760771513 | y 0.1787864457262215 |

 fun P-09 | nbb 20 |

 m 20 | t 2.063813404063694 | y 1.0525593708259866 |
 m 40 | t 2.075625222059898 | y 0.8995136009529119 |
 m 60 | t 2.085708878003061 | y 0.7937456390736373 |
 m 80 | t 2.0957356970757246 | y 0.43544955413045117 |
 m 100 | t 2.105680390028283 | y 0.4326142176048666 |
 m 420 | t 2.2628700180212036 | y 0.3570040107673089 |
 m 740 | t 2.4199877000646666 | y 0.22065110792439468 |
 m 1000 | t 2.5473157280357555 | y 0.22065110792439468 |

 fun P-09 | nbb 25 |

 m 25 | t 2.0673664530040696 | y 0.7551714183168663 |
 m 50 | t 2.080507679027505 | y 0.3775421946506792 |
 m 375 | t 2.2259566040011123 | y 0.21749891289446183 |
 m 850 | t 2.4378141399938613 | y 0.03871246716824034 |
 m 1000 | t 2.506192991975695 | y 0.03871246716824034 |

 fun P-09 | nbb 30 |

 m 30 | t 2.382428452023305 | y 0.697454505408585 |
 m 210 | t 2.460244236048311 | y 0.6340838114194431 |
 m 300 | t 2.4979843370383605 | y 0.5656738925793816 |
 m 330 | t 2.510623893002048 | y 0.4119195792558214 |
 m 660 | t 2.648580719018355 | y 0.29119824688726614 |
 m 810 | t 2.711314832093194 | y 0.23939427189439882 |
 m 1020 | t 2.799145141034387 | y 0.23939427189439882 |

 fun P-09 | nbb 35 |

 m 35 | t 2.025353409931995 | y 1.0901941500554275 |
 m 70 | t 2.0413191149709746 | y 0.5375668756007531 |
 m 280 | t 2.1261502139968798 | y 0.47414190195317546 |
 m 630 | t 2.26697982090991 | y 0.47359086202213657 |
 m 1015 | t 2.420474231010303 | y 0.47359086202213657 |

 fun P-09 | nbb 40 |

 m 40 | t 2.006008666008711 | y 1.0860608006186725 |
 m 80 | t 2.023458812967874 | y 1.0455441037542008 |
 m 160 | t 2.054365601972677 | y 0.20679783102508875 |
 m 1000 | t 2.376473104930483 | y 0.20679783102508875 |

 fun P-09 | nbb 45 |

 m 45 | t 2.029520823038183 | y 1.1452048704433722 |
 m 360 | t 2.14884860010352 | y 0.3742042413706651 |
 m 1035 | t 2.3998002300504595 | y 0.3742042413706651 |

 fun P-09 | nbb 50 |

 m 50 | t 2.0320763719500974 | y 1.0796484100726238 |
 m 100 | t 2.0527755320072174 | y 0.6865523639179074 |
 m 700 | t 2.2725022400263697 | y 0.5951488890987304 |
 m 800 | t 2.3091848279582337 | y 0.15959607804329928 |
 m 1000 | t 2.3824008910451084 | y 0.15959607804329928 |

 fun P-10 | nbb 5 |

 m 5 | t 2.070659758988768 | y 2907.046690731505 |
 m 45 | t 2.1162617889931425 | y 2906.7399038912713 |
 m 55 | t 2.127313617966138 | y 2906.041992143559 |
 m 70 | t 2.143666655989364 | y 2905.937192296714 |
 m 85 | t 2.1601603709859774 | y 2905.6406363462806 |
 m 135 | t 2.214275953010656 | y 2905.553680089538 |
 m 180 | t 2.2635157209588215 | y 2905.3440803958474 |
 m 1000 | t 3.146066725021228 | y 2905.3440803958474 |

 fun P-10 | nbb 10 |

 m 10 | t 2.375945185078308 | y 2909.01244456899 |
 m 20 | t 2.384769676020369 | y 2908.1145066530576 |
 m 30 | t 2.391800421057269 | y 2907.4404338284808 |
 m 40 | t 2.398778886999935 | y 2906.9277016095816 |
 m 50 | t 2.405868623056449 | y 2906.2515918372496 |
 m 110 | t 2.4470625839894637 | y 2905.9550358868164 |
 m 130 | t 2.460892955074087 | y 2905.850236039971 |
 m 160 | t 2.4813352080527693 | y 2905.7632797832284 |
 m 180 | t 2.4949693579692394 | y 2905.553680089538 |
 m 340 | t 2.6037625750759616 | y 2905.4488802426927 |
 m 350 | t 2.61071295698639 | y 2905.3440803958474 |
 m 1000 | t 3.04916726204101 | y 2905.3440803958474 |

 fun P-10 | nbb 15 |

 m 15 | t 2.038285380927846 | y 2909.2776215245535 |
 m 30 | t 2.048583672964014 | y 2907.3194077588028 |
 m 45 | t 2.056935709901154 | y 2907.056921621305 |
 m 165 | t 2.1227065440034494 | y 2905.745436193126 |
 m 405 | t 2.2535555799258873 | y 2905.553680089538 |
 m 525 | t 2.318987551960163 | y 2905.4488802426927 |
 m 810 | t 2.473990619997494 | y 2905.3440803958474 |
 m 1005 | t 2.5799366349820048 | y 2905.3440803958474 |

 fun P-10 | nbb 20 |

 m 20 | t 2.0647510800044984 | y 2909.361926350876 |
 m 40 | t 2.0764230239437893 | y 2908.7906164253895 |
 m 60 | t 2.086368969990872 | y 2906.645334934226 |
 m 220 | t 2.1636964089702815 | y 2906.26182272705 |
 m 240 | t 2.1734369549667463 | y 2906.2515918372496 |
 m 320 | t 2.2120867780176923 | y 2906.0522230333595 |
 m 400 | t 2.250487228971906 | y 2905.850236039971 |
 m 480 | t 2.2890451779821888 | y 2905.745436193126 |
 m 500 | t 2.298796394956298 | y 2905.4488802426927 |
 m 940 | t 2.5099588140146807 | y 2905.3440803958474 |
 m 1000 | t 2.5385849649319425 | y 2905.3440803958474 |

 fun P-10 | nbb 25 |

 m 25 | t 2.0676441189134493 | y 2908.9681832538995 |
 m 50 | t 2.0806084799114615 | y 2908.6187014720135 |
 m 125 | t 2.113496581907384 | y 2906.735945505993 |
 m 250 | t 2.168238290003501 | y 2906.443347940838 |
 m 350 | t 2.211734580923803 | y 2906.338548093993 |
 m 375 | t 2.222737386939116 | y 2906.041992143559 |
 m 425 | t 2.244744693976827 | y 2905.9550358868164 |
 m 525 | t 2.288150793989189 | y 2905.553680089538 |
 m 1000 | t 2.4935795959318057 | y 2905.553680089538 |

 fun P-10 | nbb 30 |

 m 30 | t 2.0830992369446903 | y 2908.1063127110124 |
 m 120 | t 2.122239309013821 | y 2907.9145566074244 |
 m 210 | t 2.159385815029964 | y 2907.426244553403 |
 m 270 | t 2.184101319988258 | y 2907.056921621305 |
 m 360 | t 2.221154509927146 | y 2906.3487789837927 |
 m 480 | t 2.2702535910066217 | y 2906.1570228802047 |
 m 540 | t 2.2948548999847844 | y 2906.1467919904044 |
 m 570 | t 2.3072256669402122 | y 2905.9550358868164 |
 m 600 | t 2.3196173739852384 | y 2905.7632797832284 |
 m 870 | t 2.43056903895922 | y 2905.658479936383 |
 m 1020 | t 2.4918002559570596 | y 2905.658479936383 |

 fun P-10 | nbb 35 |

 m 35 | t 2.0299259810708463 | y 2912.0576248012535 |
 m 70 | t 2.0456271750153974 | y 2909.1020916437983 |
 m 105 | t 2.059548808960244 | y 2908.876265727275 |
 m 210 | t 2.100972205051221 | y 2907.892754632044 |
 m 315 | t 2.1421992579707876 | y 2907.808449805722 |
 m 420 | t 2.1833328349748626 | y 2906.635104044426 |
 m 1015 | t 2.416104136966169 | y 2905.553680089538 |

 fun P-10 | nbb 40 |

 m 40 | t 2.3270497700432315 | y 2908.6008972695563 |
 m 120 | t 2.3599727279506624 | y 2908.2941104293227 |
 m 280 | t 2.4207096990430728 | y 2906.9521217744596 |
 m 480 | t 2.4963368580210954 | y 2906.8407453528384 |
 m 840 | t 2.6317096010316163 | y 2905.658479936383 |
 m 1000 | t 2.6918168490519747 | y 2905.658479936383 |

 fun P-10 | nbb 45 |

 m 45 | t 2.033122634049505 | y 2911.614659119305 |
 m 90 | t 2.051750660990365 | y 2909.1020916437983 |
 m 135 | t 2.068353121052496 | y 2908.0921234359344 |
 m 270 | t 2.117522416054271 | y 2906.453578830638 |
 m 540 | t 2.2161820930195972 | y 2906.2337482471476 |
 m 990 | t 2.379662255058065 | y 2905.9550358868164 |
 m 1035 | t 2.3958499800646678 | y 2905.9550358868164 |

 fun P-10 | nbb 50 |

 m 50 | t 2.0370808000443503 | y 2911.3822450218195 |
 m 100 | t 2.0569889709586278 | y 2909.2068914906436 |
 m 150 | t 2.075149532989599 | y 2909.097403265623 |
 m 200 | t 2.09295598405879 | y 2908.5260933401364 |
 m 350 | t 2.146563704009168 | y 2907.8520205155596 |
 m 450 | t 2.1826435399707407 | y 2907.224257560015 |
 m 600 | t 2.2358382580569014 | y 2906.453578830638 |
