


 fun P-01 | nbb 5 |

 m 1530 | t 2.3057351460447535 | y -3.2082451009933957 |
 m 1890 | t 2.3586813260335475 | y -3.4809492727677207 |
 m 1980 | t 2.3716714730253443 | y -3.5787238914546715 |
 m 2880 | t 2.5029377180617303 | y -3.8372010400793535 |
 m 3960 | t 2.658985945978202 | y -4.034131358133101 |

 fun P-05 | nbb 35 |

 m 70 | t 2.04212130792439 | y -2.071286332203025 |
 m 350 | t 2.1028916009236127 | y -2.5673560025342237 |
 m 490 | t 2.131476865033619 | y -2.817465128653268 |
 m 700 | t 2.1739920779364184 | y -3.0766930868354025 |
 m 1680 | t 2.3717472769785672 | y -3.1976166173515588 |
 m 1750 | t 2.385939945001155 | y -3.8230329357077335 |
 m 2660 | t 2.5677364990115166 | y -3.8976174101276264 |
 m 4620 | t 2.9607749310089275 | y -4.02041279366995 |
 m 5180 | t 3.074612461961806 | y -4.034131358133101 |

 fun P-05 | nbb 40 |

 m 80 | t 2.0139823000645265 | y -1.7667523847816853 |
 m 160 | t 2.031551048043184 | y -2.239342330913275 |
 m 240 | t 2.0481323540443555 | y -2.69658245233977 |
 m 800 | t 2.1589870910393074 | y -3.0392603829461438 |
 m 1440 | t 2.283599911024794 | y -3.372780385770006 |
 m 1920 | t 2.3783966340124607 | y -3.381868041045138 |
 m 2080 | t 2.409789390047081 | y -3.5183825682175147 |
 m 2720 | t 2.534507681033574 | y -3.823482475616157 |
 m 4160 | t 2.815770299988799 | y -3.8235080494206186 |
 m 4320 | t 2.8466832069680095 | y -3.837201040079308 |
 m 5360 | t 3.048280379967764 | y -4.02041279366995 |
 m 6800 | t 3.3256946119945496 | y -4.034131358133101 |

 fun P-05 | nbb 45 |

 m 90 | t 2.039015128975734 | y -1.84139029622417 |
 m 180 | t 2.05812761397101 | y -2.1223390884477826 |
 m 720 | t 2.1640593870542943 | y -2.504743198703591 |
 m 1080 | t 2.232520862016827 | y -2.943358343568677 |
 m 1350 | t 2.283713066019118 | y -3.375801006968608 |
 m 2340 | t 2.4720227980287746 | y -3.5311982667801822 |
 m 2610 | t 2.52418043196667 | y -3.837201040079308 |
 m 3060 | t 2.611586221959442 | y -3.8976174101276264 |
 m 4050 | t 2.800885951030068 | y -4.02041279366995 |
 m 5220 | t 3.0261980650248006 | y -4.034131358133101 |

 fun P-05 | nbb 50 |

 m 100 | t 2.164064936921932 | y -1.763497310949766 |
 m 200 | t 2.1845792699605227 | y -2.3010573507018 |
 m 400 | t 2.223439643974416 | y -2.3507719832768874 |
 m 800 | t 2.29799471097067 | y -3.211460508524884 |
 m 1400 | t 2.408060982939787 | y -3.4379439037948254 |
 m 1900 | t 2.501531741931103 | y -3.4946934234290588 |
 m 2100 | t 2.5390247938921675 | y -3.8976174101276264 |
 m 5300 | t 3.125177295994945 | y -4.034131358133101 |

 fun P-06 | nbb 5 |

 m 100 | t 2.0800011639948934 | y nan |

 fun P-06 | nbb 10 |

 m 100 | t 2.0690180209930986 | y nan |

 fun P-06 | nbb 15 |

 m 90 | t 2.0556714980630204 | y nan |

 fun P-06 | nbb 20 |

 m 100 | t 2.0736484499648213 | y nan |

 fun P-06 | nbb 25 |

 m 100 | t 2.196164465043694 | y nan |

 fun P-06 | nbb 30 |

 m 90 | t 2.091812758008018 | y nan |

 fun P-06 | nbb 35 |

 m 70 | t 2.038678209995851 | y nan |

 fun P-06 | nbb 40 |

 m 80 | t 2.0114263540599495 | y nan |

 fun P-06 | nbb 45 |

 m 90 | t 2.168903441983275 | y nan |

 fun P-06 | nbb 50 |

 m 100 | t 2.0402226090664044 | y nan |

 fun P-07 | nbb 5 |

 m 100 | t 2.082723325002007 | y 446.0 |
 m 200 | t 2.0896983990678564 | y 381.0 |
 m 400 | t 2.1013102129800245 | y 113.0 |
 m 600 | t 2.1129530069883913 | y 67.0 |
 m 800 | t 2.12449188309256 | y 44.0 |
 m 2300 | t 2.209748880006373 | y 36.0 |
 m 2700 | t 2.2319044939940795 | y 34.0 |
 m 3300 | t 2.2646024650894105 | y 20.0 |
 m 4500 | t 2.329846790060401 | y 16.0 |
 m 5100 | t 2.362380720092915 | y 15.0 |
 m 5600 | t 2.3894316360820085 | y 14.0 |
 m 5800 | t 2.4003383740782738 | y 12.0 |
 m 6100 | t 2.416723678004928 | y 11.0 |

 fun P-07 | nbb 10 |

 m 100 | t 2.0675033000297844 | y 1203.0 |
 m 200 | t 2.075885100988671 | y 499.0 |
 m 400 | t 2.0901928360108286 | y 241.0 |
 m 500 | t 2.0972131059970707 | y 112.0 |
 m 700 | t 2.1111151130171493 | y 39.0 |
 m 2000 | t 2.2009748650016263 | y 25.0 |
 m 2400 | t 2.2284667970379815 | y 24.0 |
 m 2800 | t 2.255901398952119 | y 20.0 |
 m 3200 | t 2.283441522042267 | y 11.0 |

 fun P-07 | nbb 15 |

 m 90 | t 2.051264993962832 | y 1765.0 |
 m 180 | t 2.061127041000873 | y 1354.0 |
 m 270 | t 2.0699182780226693 | y 296.0 |
 m 450 | t 2.0868244300363585 | y 95.0 |
 m 900 | t 2.1283422129927203 | y 85.0 |
 m 1170 | t 2.1531724180094898 | y 83.0 |
 m 1350 | t 2.169781156000681 | y 56.0 |
 m 2340 | t 2.2601095869904384 | y 48.0 |
 m 2430 | t 2.2684589669806883 | y 43.0 |
 m 2880 | t 2.309378123958595 | y 37.0 |
 m 3510 | t 2.3665164819685742 | y 35.0 |
 m 4230 | t 2.432115279021673 | y 27.0 |
 m 4590 | t 2.4649475950282067 | y 19.0 |
 m 5670 | t 2.5632314090617 | y 18.0 |
 m 6030 | t 2.5959954150021076 | y 15.0 |
 m 6120 | t 2.6043983660638332 | y 11.0 |

 fun P-07 | nbb 20 |

 m 100 | t 2.0728382440283895 | y 308.0 |
 m 500 | t 2.1139300289796665 | y 265.0 |
 m 600 | t 2.124018986010924 | y 51.0 |
 m 1500 | t 2.2111465689959005 | y 46.0 |
 m 1800 | t 2.240313095971942 | y 36.0 |
 m 2400 | t 2.2986117630498484 | y 34.0 |
 m 2500 | t 2.308426880976185 | y 28.0 |
 m 2600 | t 2.3182007310679182 | y 14.0 |
 m 3900 | t 2.443609270034358 | y 11.0 |

 fun P-07 | nbb 25 |

 m 100 | t 2.2003787759458646 | y 319.0 |
 m 500 | t 2.247148224967532 | y 120.0 |
 m 1100 | t 2.313298546941951 | y 43.0 |
 m 3400 | t 2.5653135869652033 | y 37.0 |
 m 4600 | t 2.6967173819430172 | y 28.0 |
 m 5200 | t 2.762327590957284 | y 24.0 |
 m 6200 | t 2.8716384809231386 | y 17.0 |
 m 7000 | t 2.958984637982212 | y 14.0 |
 m 8800 | t 3.1550861719297245 | y 12.0 |

 fun P-07 | nbb 30 |

 m 90 | t 2.099916611914523 | y 1539.0 |
 m 180 | t 2.1143214219482616 | y 265.0 |
 m 810 | t 2.2028319269884378 | y 241.0 |
 m 900 | t 2.2154333669459447 | y 225.0 |
 m 990 | t 2.2280762769514695 | y 98.0 |
 m 1080 | t 2.2406796609284356 | y 69.0 |
 m 3060 | t 2.513931652996689 | y 66.0 |
 m 3150 | t 2.5265169229824096 | y 38.0 |
 m 3780 | t 2.614174961927347 | y 14.0 |
 m 8910 | t 3.3316603059647605 | y 11.0 |

 fun P-07 | nbb 35 |

 m 70 | t 2.038320152903907 | y 1306.0 |
 m 140 | t 2.0540476699825376 | y 995.0 |
 m 210 | t 2.0688125729793683 | y 212.0 |
 m 350 | t 2.097122935927473 | y 118.0 |
 m 560 | t 2.1386517089558765 | y 76.0 |
 m 980 | t 2.223035970935598 | y 60.0 |
 m 2450 | t 2.5144530719844624 | y 43.0 |
 m 2590 | t 2.541993534890935 | y 26.0 |
 m 5880 | t 3.1849767819512635 | y 22.0 |
 m 8890 | t 3.777629447984509 | y 19.0 |
 m 9940 | t 3.9842711549717933 | y 17.0 |

 fun P-07 | nbb 40 |

 m 80 | t 2.0168515099212527 | y 1409.0 |
 m 160 | t 2.0340795930242166 | y 928.0 |
 m 240 | t 2.0498846570262685 | y 212.0 |
 m 720 | t 2.1415241939248517 | y 93.0 |
 m 1760 | t 2.338907339028083 | y 40.0 |
 m 2080 | t 2.3996815090067685 | y 39.0 |
 m 2720 | t 2.521380575024523 | y 38.0 |
 m 3920 | t 2.75016409100499 | y 30.0 |
 m 4640 | t 2.88678496691864 | y 15.0 |
 m 6960 | t 3.3252546510193497 | y 14.0 |
 m 8480 | t 3.610671635949984 | y 12.0 |
 m 9840 | t 3.8674245179863647 | y 11.0 |

 fun P-07 | nbb 45 |

 m 90 | t 2.041426592040807 | y 508.0 |
 m 630 | t 2.147364877979271 | y 183.0 |
 m 990 | t 2.213754685013555 | y 79.0 |
 m 1350 | t 2.280032890033908 | y 63.0 |
 m 2430 | t 2.4778354989830405 | y 41.0 |
 m 3060 | t 2.5927119810367003 | y 32.0 |
 m 5400 | t 3.0247341219801456 | y 22.0 |
 m 7200 | t 3.3561547739664093 | y 20.0 |
 m 9180 | t 3.7204994870116934 | y 19.0 |

 fun P-07 | nbb 50 |

 m 100 | t 2.1766817590687424 | y 508.0 |
 m 200 | t 2.1969346060650423 | y 151.0 |
 m 500 | t 2.2542938420083374 | y 112.0 |
 m 1000 | t 2.3472905220696703 | y 108.0 |
 m 1100 | t 2.3654754280578345 | y 93.0 |
 m 1500 | t 2.4381289910525084 | y 63.0 |
 m 2600 | t 2.638388818013482 | y 39.0 |
 m 5800 | t 3.2153903821017593 | y 33.0 |
 m 6000 | t 3.251719468040392 | y 26.0 |
 m 8600 | t 3.7201324610505253 | y 25.0 |
 m 9700 | t 3.9180281560402364 | y 23.0 |

 fun P-08 | nbb 5 |

 m 100 | t 2.080434155999683 | y 87.0 |
 m 200 | t 2.0874114739708602 | y 63.0 |
 m 300 | t 2.093345673987642 | y 48.0 |
 m 500 | t 2.1046783400233835 | y 39.0 |
 m 600 | t 2.110329332994297 | y 30.0 |
 m 700 | t 2.115990396006964 | y 26.0 |
 m 800 | t 2.121614989009686 | y 19.0 |
 m 1000 | t 2.1327712000347674 | y 13.0 |
 m 1300 | t 2.1498356820084155 | y 7.0 |
 m 2100 | t 2.193953845067881 | y 4.0 |
 m 2700 | t 2.2268249549670145 | y 3.0 |
 m 3400 | t 2.265145295066759 | y 1.0 |
 m 5900 | t 2.40134137601126 | y 0.0 |

 fun P-08 | nbb 10 |

 m 100 | t 2.1049771360121667 | y 59.0 |
 m 300 | t 2.120925772935152 | y 39.0 |
 m 700 | t 2.1493948369752616 | y 26.0 |
 m 1000 | t 2.170279582031071 | y 17.0 |
 m 1500 | t 2.205008273012936 | y 9.0 |
 m 2000 | t 2.2397189299808815 | y 5.0 |
 m 2200 | t 2.2536718129413202 | y 4.0 |
 m 3200 | t 2.3225501879351214 | y 3.0 |
 m 3600 | t 2.350164370960556 | y 2.0 |
 m 4900 | t 2.4396206489764154 | y 1.0 |
 m 6500 | t 2.5494556420017034 | y 0.0 |

 fun P-08 | nbb 15 |

 m 90 | t 2.0592175220372155 | y 74.0 |
 m 180 | t 2.0691276299767196 | y 36.0 |
 m 540 | t 2.1042025280185044 | y 20.0 |
 m 720 | t 2.121354865957983 | y 12.0 |
 m 1260 | t 2.1711882540257648 | y 11.0 |
 m 1530 | t 2.1959905659314245 | y 10.0 |
 m 1890 | t 2.2302067859563977 | y 8.0 |
 m 1980 | t 2.2390394519316033 | y 7.0 |
 m 2070 | t 2.2477834089659154 | y 5.0 |
 m 2340 | t 2.272882774937898 | y 2.0 |
 m 3780 | t 2.405921388999559 | y 1.0 |
 m 5130 | t 2.5297505039488897 | y 0.0 |

 fun P-08 | nbb 20 |

 m 100 | t 2.076613412005827 | y 60.0 |
 m 300 | t 2.098314303904772 | y 25.0 |
 m 500 | t 2.119012745912187 | y 23.0 |
 m 600 | t 2.1295205479254946 | y 6.0 |
 m 2000 | t 2.266946060000919 | y 3.0 |
 m 2900 | t 2.3543718579458073 | y 2.0 |
 m 4100 | t 2.473961134906858 | y 1.0 |
 m 5300 | t 2.5916889619547874 | y 0.0 |

 fun P-08 | nbb 25 |

 m 100 | t 2.094902336015366 | y 103.0 |
 m 200 | t 2.1077056599315256 | y 32.0 |
 m 400 | t 2.130456983926706 | y 19.0 |
 m 900 | t 2.1859040749259293 | y 18.0 |
 m 1400 | t 2.2409754429245368 | y 11.0 |
 m 1500 | t 2.2520871189190075 | y 1.0 |
 m 4400 | t 2.570199691923335 | y 0.0 |

 fun P-08 | nbb 30 |

 m 90 | t 2.2695857539074495 | y 82.0 |
 m 180 | t 2.284075283911079 | y 48.0 |
 m 450 | t 2.3233675869414583 | y 36.0 |
 m 630 | t 2.3493642639368773 | y 32.0 |
 m 810 | t 2.3753362039569765 | y 16.0 |
 m 900 | t 2.388137232977897 | y 14.0 |
 m 1080 | t 2.4133245549164712 | y 10.0 |
 m 2430 | t 2.6003026119433343 | y 9.0 |
 m 2520 | t 2.6128397409338504 | y 6.0 |
 m 3060 | t 2.6872861919691786 | y 4.0 |
 m 3150 | t 2.699778415961191 | y 1.0 |
 m 6300 | t 3.1315371869131923 | y 0.0 |

 fun P-08 | nbb 35 |

 m 70 | t 2.035753707983531 | y 49.0 |
 m 210 | t 2.06612974696327 | y 22.0 |
 m 700 | t 2.163180802948773 | y 15.0 |
 m 770 | t 2.177085945964791 | y 5.0 |
 m 1050 | t 2.2327086799778044 | y 2.0 |
 m 4760 | t 2.958398327929899 | y 1.0 |
 m 9590 | t 3.901587697910145 | y 0.0 |

 fun P-08 | nbb 40 |

 m 80 | t 2.0227472089463845 | y 30.0 |
 m 800 | t 2.1679573400178924 | y 17.0 |
 m 1280 | t 2.259673842927441 | y 13.0 |
 m 2320 | t 2.458140791975893 | y 4.0 |
 m 2800 | t 2.55244577198755 | y 1.0 |
 m 7680 | t 3.4944851929321885 | y 0.0 |

 fun P-08 | nbb 45 |

 m 90 | t 2.064613893046044 | y 44.0 |
 m 360 | t 2.1176955100381747 | y 41.0 |
 m 450 | t 2.1346094760810956 | y 32.0 |
 m 810 | t 2.200619363109581 | y 20.0 |
 m 900 | t 2.217158179031685 | y 16.0 |
 m 990 | t 2.2338059610920027 | y 15.0 |
 m 2700 | t 2.5546866710064933 | y 12.0 |
 m 2970 | t 2.606816473067738 | y 7.0 |
 m 3510 | t 2.7120645600371063 | y 3.0 |
 m 4680 | t 2.928538136999123 | y 1.0 |

 fun P-08 | nbb 50 |

 m 100 | t 2.0443181860027835 | y 30.0 |
 m 300 | t 2.0827848239568993 | y 21.0 |
 m 1500 | t 2.2995010709855705 | y 4.0 |
 m 5200 | t 2.9628204730106518 | y 1.0 |

 fun P-09 | nbb 5 |

 m 100 | t 2.0834143169922754 | y 0.5335204539038914 |
 m 1000 | t 2.1348880850709975 | y 0.25924978726471354 |
 m 1500 | t 2.162788531044498 | y 0.20679783102508875 |
 m 3100 | t 2.2508477700175717 | y 0.1524769188172423 |
 m 3800 | t 2.289365445030853 | y 0.15228855505630684 |
 m 4500 | t 2.3278111540712416 | y 0.11613740150472102 |
 m 4600 | t 2.333398937014863 | y 0.09796764284846038 |
 m 5900 | t 2.4045027310494334 | y 0.07979788419219974 |
 m 6200 | t 2.4211096559884027 | y 0.061628125535939104 |
 m 7000 | t 2.4650458140531555 | y 0.05925517568022004 |

 fun P-09 | nbb 10 |

 m 100 | t 2.2258042600005865 | y 1.0226455522283557 |
 m 300 | t 2.2416733760619536 | y 0.5119438617848135 |
 m 1400 | t 2.320710240979679 | y 0.43487839485389623 |
 m 2100 | t 2.371333757066168 | y 0.11376445164900195 |
 m 6000 | t 2.6485118119744584 | y 0.028441112912250488 |
 m 8300 | t 2.8072671820409596 | y 0.0 |

 fun P-09 | nbb 15 |

 m 90 | t 2.053286348003894 | y 1.2309694743016932 |
 m 180 | t 2.0632799540180713 | y 0.9986883106625344 |
 m 270 | t 2.07218324393034 | y 0.8706769440653652 |
 m 450 | t 2.089176660985686 | y 0.78221290924034 |
 m 720 | t 2.1145614680135623 | y 0.5995307939078172 |
 m 810 | t 2.1230406429385766 | y 0.3440827762136653 |
 m 3690 | t 2.3901615019422024 | y 0.10586604724873117 |
 m 8550 | t 2.841065800981596 | y 0.08769628859247053 |

 fun P-09 | nbb 20 |

 m 100 | t 2.0841564040165395 | y 1.2294142728532664 |
 m 200 | t 2.0958271210547537 | y 1.092052429083012 |
 m 300 | t 2.1064485179958865 | y 0.9909797574896653 |
 m 400 | t 2.1169273239793256 | y 0.6180655698065924 |
 m 1300 | t 2.2092247490072623 | y 0.5715435596336825 |
 m 1400 | t 2.219339895993471 | y 0.4031479710373451 |
 m 2400 | t 2.318604990025051 | y 0.07742493433648068 |
 m 4400 | t 2.5162091330857947 | y 0.056882225824500976 |

 fun P-09 | nbb 25 |

 m 100 | t 2.0820201040478423 | y 1.2618316481804566 |
 m 200 | t 2.095179933006875 | y 1.1017659314433208 |
 m 300 | t 2.1069255210459232 | y 1.0746743625096404 |
 m 400 | t 2.118318952037953 | y 1.0424448255556458 |
 m 500 | t 2.129706331063062 | y 0.9067496622413999 |
 m 700 | t 2.15339304797817 | y 0.7731215546484076 |
 m 800 | t 2.1653257510624826 | y 0.40652367970775405 |
 m 2000 | t 2.3017631890252233 | y 0.32245633418921893 |
 m 2100 | t 2.313164744991809 | y 0.3208211226260733 |
 m 2800 | t 2.3918402140261605 | y 0.23194759583565555 |
 m 4200 | t 2.547880147001706 | y 0.08532333873675146 |
 m 4700 | t 2.6038319440558553 | y 0.06715358008049083 |
 m 9000 | t 3.0813145330175757 | y 0.056882225824500976 |

 fun P-09 | nbb 30 |

 m 90 | t 2.0980849909828976 | y 1.6442699135839913 |
 m 180 | t 2.1127497128909454 | y 1.184801271712601 |
 m 270 | t 2.1258967788890004 | y 0.7238149650445225 |
 m 1080 | t 2.2405663679819554 | y 0.7100524521870417 |
 m 1170 | t 2.253378828987479 | y 0.4495676691992222 |
 m 1800 | t 2.342938391957432 | y 0.36758066679829965 |
 m 2340 | t 2.4198258209507912 | y 0.32830400051537556 |
 m 2700 | t 2.472108061891049 | y 0.31427536871375983 |
 m 3240 | t 2.549452737905085 | y 0.18826305512631353 |
 m 4590 | t 2.742543834960088 | y 0.09559469299274131 |
 m 7200 | t 3.1093390439637005 | y 0.03871246716824034 |

 fun P-09 | nbb 35 |

 m 70 | t 2.042742477962747 | y 1.6086865974563138 |
 m 140 | t 2.0589364300249144 | y 1.0455441037542008 |
 m 280 | t 2.0875713479472324 | y 0.20679783102508875 |
 m 4970 | t 3.0353689159965143 | y 0.15982194221406304 |
 m 5670 | t 3.176235622027889 | y 0.08532333873675146 |

 fun P-09 | nbb 40 |

 m 80 | t 2.164739629952237 | y 1.2864130520119323 |
 m 160 | t 2.1823942710179836 | y 1.0385085343898282 |
 m 240 | t 2.1986789649818093 | y 0.8607698369490036 |
 m 320 | t 2.214945344021544 | y 0.44474725576580326 |
 m 2880 | t 2.7132104840129614 | y 0.4312437169049376 |
 m 2960 | t 2.7288279730128124 | y 0.19616145952658431 |
 m 6640 | t 3.43931690196041 | y 0.08532333873675146 |

 fun P-09 | nbb 45 |

 m 90 | t 2.046947258990258 | y 1.4492458127642904 |
 m 180 | t 2.0659730329643935 | y 0.9751081818336114 |
 m 270 | t 2.0839090140070766 | y 0.6262309621352878 |
 m 630 | t 2.1515154959633946 | y 0.5706588377718653 |
 m 1170 | t 2.2522443829802796 | y 0.30369569411967995 |
 m 2610 | t 2.5215554289752617 | y 0.1843115906118734 |
 m 9180 | t 3.7510556739289314 | y 0.17641318621160262 |
 m 9630 | t 3.835007285932079 | y 0.09796764284846038 |

 fun P-09 | nbb 50 |

 m 100 | t 2.051096676965244 | y 1.306689447973421 |
 m 200 | t 2.0718939839862287 | y 1.2311642942870433 |
 m 300 | t 2.091038894956 | y 0.6262309621352878 |
 m 1200 | t 2.259201133972965 | y 0.5235810438495856 |
 m 1900 | t 2.3875342019600794 | y 0.4823749336730229 |
 m 3700 | t 2.7174004160333425 | y 0.36397147882656156 |
 m 5300 | t 3.010251975967549 | y 0.13927923370208334 |
 m 7800 | t 3.4706912060501054 | y 0.05925517568022004 |

 fun P-10 | nbb 5 |

 m 100 | t 2.0833645900711417 | y 2907.7228005038364 |
 m 200 | t 2.090329541009851 | y 2907.6159637092364 |
 m 700 | t 2.118277549976483 | y 2906.9521217744596 |
 m 900 | t 2.1293628150597215 | y 2906.5583786774832 |
 m 1000 | t 2.134956084075384 | y 2906.443347940838 |
 m 1400 | t 2.156954986974597 | y 2906.164635580507 |
 m 1700 | t 2.1733654610579833 | y 2905.658479936383 |
 m 2700 | t 2.227801840985194 | y 2905.553680089538 |
 m 4600 | t 2.3313329520169646 | y 2905.4488802426927 |
 m 5500 | t 2.382392483064905 | y 2905.3440803958474 |

 fun P-10 | nbb 10 |

 m 100 | t 2.0721319089643657 | y 2907.224257560015 |
 m 500 | t 2.101741760969162 | y 2906.8229017627364 |
 m 700 | t 2.1156984630506486 | y 2905.850236039971 |
 m 800 | t 2.1226718589896336 | y 2905.6406363462806 |
 m 1400 | t 2.163581585045904 | y 2905.4488802426927 |
 m 3500 | t 2.306498878984712 | y 2905.3440803958474 |

 fun P-10 | nbb 15 |

 m 90 | t 2.0593132860958576 | y 2908.483829585156 |
 m 360 | t 2.0865776920691133 | y 2907.499011535068 |
 m 450 | t 2.095346246031113 | y 2907.1336469882476 |
 m 810 | t 2.1298946590395644 | y 2906.750134781071 |
 m 990 | t 2.147273846087046 | y 2906.613302069046 |
 m 1080 | t 2.156049293000251 | y 2906.2337482471476 |
 m 1710 | t 2.2146914260229096 | y 2906.0598357336617 |
 m 1890 | t 2.2312419150257483 | y 2905.9550358868164 |
 m 1980 | t 2.239543009083718 | y 2905.745436193126 |
 m 3150 | t 2.3464979809941724 | y 2905.6406363462806 |
 m 3420 | t 2.3713012920925394 | y 2905.553680089538 |
 m 4410 | t 2.461691527045332 | y 2905.4488802426927 |
 m 4950 | t 2.51095697900746 | y 2905.3440803958474 |

 fun P-10 | nbb 20 |

 m 100 | t 2.2381022030021995 | y 2910.2747074121967 |
 m 200 | t 2.249578081071377 | y 2908.6187014720135 |
 m 300 | t 2.259896754985675 | y 2906.46119153094 |
 m 1200 | t 2.34800731705036 | y 2906.2515918372496 |
 m 1300 | t 2.357800079975277 | y 2906.0598357336617 |
 m 1800 | t 2.4063993530580774 | y 2905.9550358868164 |
 m 1900 | t 2.4162061020033434 | y 2905.553680089538 |
 m 3800 | t 2.5998989910585806 | y 2905.4488802426927 |
 m 5800 | t 2.7925865419674665 | y 2905.3440803958474 |

 fun P-10 | nbb 25 |

 m 100 | t 2.087763912975788 | y 2909.287122421456 |
 m 200 | t 2.100629033986479 | y 2908.718579436622 |
 m 600 | t 2.1457325990777463 | y 2907.9227505494696 |
 m 800 | t 2.168026059982367 | y 2905.745436193126 |
 m 1800 | t 2.278625842067413 | y 2905.658479936383 |
 m 3700 | t 2.4868562259944156 | y 2905.4488802426927 |
 m 3900 | t 2.5087996700312942 | y 2905.3440803958474 |

 fun P-10 | nbb 30 |

 m 90 | t 2.1034160290146247 | y 2911.1556891123987 |
 m 180 | t 2.1178275840356946 | y 2909.720587206502 |
 m 270 | t 2.1310015530325472 | y 2908.983102521875 |
 m 360 | t 2.143674799008295 | y 2907.607769767191 |
 m 810 | t 2.2062775250524282 | y 2906.865165517717 |
 m 1170 | t 2.2563145799795166 | y 2906.1570228802047 |
 m 1350 | t 2.28141425200738 | y 2905.553680089538 |
 m 3330 | t 2.5557233770377934 | y 2905.4488802426927 |
 m 5850 | t 2.9026020410237834 | y 2905.3440803958474 |

 fun P-10 | nbb 35 |

 m 70 | t 2.038170926971361 | y 2911.8108541095503 |
 m 140 | t 2.0538796400651336 | y 2910.863130934888 |
 m 210 | t 2.0687461600173265 | y 2909.097403265623 |
 m 490 | t 2.1247032519895583 | y 2906.6631785243285 |
 m 840 | t 2.1936632570577785 | y 2905.9474231865142 |
 m 2030 | t 2.4281350759556517 | y 2905.850236039971 |
 m 3080 | t 2.634918024064973 | y 2905.745436193126 |
 m 3150 | t 2.648730127955787 | y 2905.553680089538 |
 m 4060 | t 2.8272210790310055 | y 2905.4488802426927 |
 m 6510 | t 3.3076424889732152 | y 2905.3440803958474 |

 fun P-10 | nbb 40 |

 m 80 | t 2.026253963005729 | y 2910.7406362490947 |
 m 160 | t 2.043367650010623 | y 2909.466726197721 |
 m 240 | t 2.059617563034408 | y 2909.2796584723083 |
 m 320 | t 2.075744312023744 | y 2909.091860753998 |
 m 400 | t 2.0914322650060058 | y 2907.9227505494696 |
 m 560 | t 2.1220962459919974 | y 2907.511163862391 |
 m 800 | t 2.1677634379593655 | y 2907.499011535068 |
 m 960 | t 2.198072141967714 | y 2906.164635580507 |
 m 1600 | t 2.3184071599971503 | y 2905.8680796300737 |
 m 2800 | t 2.5440158450510353 | y 2905.658479936383 |
 m 4640 | t 2.8908639160217717 | y 2905.553680089538 |
 m 6800 | t 3.2972076990408823 | y 2905.4488802426927 |

 fun P-10 | nbb 45 |

 m 90 | t 2.067583236959763 | y 2911.6064651772595 |
 m 180 | t 2.0863216859288514 | y 2910.4522742407066 |
 m 270 | t 2.1041222399799153 | y 2909.7376096071544 |
 m 540 | t 2.1569974899757653 | y 2908.588629432001 |
 m 810 | t 2.2076552979415283 | y 2907.5118938552882 |
 m 1260 | t 2.290543467970565 | y 2907.2344884498148 |
 m 1530 | t 2.3401182149536908 | y 2907.1194577131696 |
 m 1710 | t 2.373143309960142 | y 2907.0146578663243 |
 m 1800 | t 2.389727226924151 | y 2906.453578830638 |
 m 2520 | t 2.5231398519827053 | y 2905.7632797832284 |
 m 5310 | t 3.0463843200122938 | y 2905.553680089538 |
 m 5940 | t 3.1625897189369425 | y 2905.4488802426927 |

 fun P-10 | nbb 50 |

 m 100 | t 2.0515575560275465 | y 2910.481616287822 |
 m 200 | t 2.072073196992278 | y 2910.259788144221 |
 m 300 | t 2.0915977320401 | y 2908.695466226601 |
 m 500 | t 2.130309168016538 | y 2907.0146578663243 |
 m 1200 | t 2.2624123729765415 | y 2906.750134781071 |
 m 1400 | t 2.2988708410412073 | y 2906.635104044426 |
 m 2000 | t 2.4079075600020587 | y 2906.1467919904044 |
 m 2700 | t 2.533741181017831 | y 2905.850236039971 |
 m 4100 | t 2.7844344089971855 | y 2905.7632797832284 |
 m 5100 | t 2.964922222075984 | y 2905.6406363462806 |
 m 8100 | t 3.5080127749824896 | y 2905.553680089538 |
 m 8500 | t 3.5805191079853103 | y 2905.4488802426927 |
